,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,g_mag_error,distance_pc,labels,is_core
7811,1636148068921376768,b'Gaia DR3 3326719734332183424',3326719734332183424,408659226,2016.0,100.5385002761351,0.036272477,9.734267217020474,0.037005853,1.4196383982262937,0.044777427,31.704332,4.467365,-2.6274376434911173,0.044565156,-3.6130207633457543,0.038693026,-0.042502254,-0.10110905,-0.29296353,0.1375856,-0.49338636,0.03585992,-0.3409523,0.18064412,0.035107974,-0.12951212,199,0,197,2,0.55572295,208.85818,0.0,0.0,31,False,1.3612736,,,,,,,,24,17,0.06477699,25,10,0,0.04531599,97.07888,0,0,1.0267408,0.3776599,0.16230924,0.5163992,0.85716474,-80.428635,5.9798546,-24.254608,-39.750027,False,196,9363.21378133971,12.927049,724.31177,15.758804,19,2892.6438145796337,17.177425,168.39798,16.685305,21,9440.27903451605,30.164669,312.95816,14.810433,1.3171678,0.0,1.0,0.0,0.0,0.0,1.8748713,0.9265003,0.94837093,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.21243695892582,2.3826847524807677,100.6753026153639,-13.315331171081068,False,False,0,False,False,False,False,False,True,True,False,1.1961469e-13,6.637653e-13,0.9982583,4122.74,4118.1934,4127.6045,4.254,4.2008,4.326,0.1312,0.1068,0.1612,588.5256,543.2958,621.4471,0.587,0.5733,0.6024,0.4194,0.4095,0.4305,0.2304,0.2251,0.2363,b'PHOENIX',0.3474640195070794,0.001498990149488384,704.4047281683893,0,False
7921,1636148068921376768,b'Gaia DR3 3326719730035241856',3326719730035241856,94445802,2016.0,100.54063483484906,0.052050225,9.734184293281688,0.053269316,1.4044760710881274,0.0648894,21.644152,4.336429,-2.532102268928904,0.06397206,-3.5203800286287286,0.053069886,-0.042606715,-0.08662607,-0.2746749,0.14706206,-0.51277494,0.05587381,-0.36202562,0.15116099,0.03687182,-0.09993626,206,0,206,0,4.6931715,322.73486,0.24913369,4.370744,31,False,1.3057022,,,,,,,,24,17,0.09175214,25,10,0,0.012119934,128.6902,0,0,1.2411987,0.38196367,0.18084449,0.5351861,0.8307821,-78.23687,4.916106,-23.593966,-39.309265,False,205,6823.714533427231,7.990287,854.0012,16.102314,24,1624.6454878346228,10.539319,154.1509,17.311646,23,7964.350321558182,23.406527,340.26196,14.99502,1.4052458,0.0,1.0,0.0,0.0,0.0,2.3166256,1.2093315,1.1072941,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.21347080193533,2.384519413373276,100.67746488056528,-13.315256561105125,False,False,0,False,False,False,True,False,False,True,False,1.0202586e-11,6.3318496e-11,1.0000273e-06,,,,,,,,,,,,,,,,,,,,,,,0.34941673860641687,0.0012713520524762364,712.0092827393229,0,True
8102,1636148068921376768,b'Gaia DR3 3326705097083902208',3326705097083902208,446401185,2016.0,100.0046455857001,0.061442412,9.592640651535362,0.058697704,1.4177163277248432,0.074618526,18.999523,3.8567193,-1.340716562005372,0.08521562,-3.6161805702462373,0.07406409,-0.31282702,0.26595947,-0.0085309865,0.024908816,-0.43791455,-0.05379646,-0.10116769,0.20434666,-0.048221074,-0.24973406,185,0,185,0,0.2816503,193.1165,0.0,0.0,31,False,1.2882857,,,,,,,,22,14,0.12547883,22,5,0,0.021493295,45.809063,0,0,1.0130205,0.30215374,0.22890343,0.39478433,0.8575254,-49.23685,27.291885,-29.997509,-40.121372,False,184,3925.864051266846,8.927092,439.76965,16.702528,17,856.102194374951,15.989592,53.541218,18.007229,15,4688.688156458501,23.241163,201.74068,15.570267,1.4123745,0.0,0.0,0.0,0.0,0.0,2.4369621,1.3047009,1.1322613,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.09807825976517,1.849798086408467,100.14633881571177,-13.494954531939408,False,False,0,False,False,False,False,False,False,True,False,1.2676631e-13,2.086765e-12,0.9976672,3558.0796,3553.463,3563.379,4.0433,4.0294,4.0597,-0.5858,-0.5962,-0.5633,534.5437,527.2033,540.6274,0.8583,0.8385,0.8771,0.571,0.5578,0.5836,0.3497,0.342,0.3571,b'MARCS',0.35307879147021937,0.0024688747769672,705.3597256686772,0,False
8124,1636148068921376768,b'Gaia DR3 3326695579436224640',3326695579436224640,815175064,2016.0,100.27310862718755,0.059703663,9.52792616942116,0.05640233,1.3332330708166764,0.07314452,18.22738,4.1337905,-2.406380806600742,0.08194352,-3.3611835398632737,0.0654143,0.04747537,-0.15706472,-0.05924256,-0.080694966,-0.45157707,-0.1345917,-0.14744619,0.1919979,-0.07898517,-0.29299915,187,0,186,1,2.7710245,250.50606,0.22981845,2.4824035,31,False,1.2541456,,,,,,,,22,15,0.120185815,23,7,0,0.1368415,80.29609,0,0,1.1471934,0.33699012,0.19637837,0.52497154,0.81855977,-75.39562,6.234867,-22.721554,-39.288296,False,186,4696.373318424172,52.606094,89.27432,16.507961,21,834.5481358149374,38.30191,21.788681,18.034914,22,6279.123755728478,186.44945,33.677353,15.253148,1.514716,0.0,0.0,0.0,0.0,0.0,2.781766,1.5269527,1.2548132,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.27671155989262,2.055709524280134,100.42270233527874,-13.540435392007533,False,False,0,False,False,False,False,False,False,True,False,1.160294e-13,5.885289e-13,0.99861324,,,,,,,,,,,,,,,,,,,,,,,0.3534210750990823,0.012161797191340902,750.0564019068673,0,False
8158,1636148068921376768,b'Gaia DR3 3326695579436224128',3326695579436224128,926624792,2016.0,100.2748872435161,0.094934255,9.52771161810312,0.09679872,1.4296724417573976,0.124921344,11.444581,4.385574,-1.989228792372012,0.12820266,-3.908481545957206,0.09672976,0.20729241,-0.18563236,-0.16835402,-0.15818474,-0.58860993,-0.26988104,-0.26936066,0.31298244,0.054666318,-0.11893547,184,0,184,0,-1.328133,162.50734,0.0,0.0,31,False,1.2644366,,,,,,,,22,15,0.18509714,23,7,0,0.033527628,8.291518,0,0,0.9288162,0.33517927,0.1933396,0.5204141,0.8226993,-75.37919,6.032974,-22.851212,-39.339058,False,174,1894.1841319978464,4.2042074,450.5449,17.49381,21,351.05435370917775,8.209819,42.760303,18.975107,19,2400.721821240746,15.921846,150.78162,16.29704,1.4527501,0.0,1.0,0.0,2.0,0.0,2.6780663,1.4812965,1.1967697,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.27770404727903,2.0571720800488107,100.4245178591855,-13.540521368586889,False,False,0,False,False,False,True,False,True,True,False,3.9465735e-12,5.5836937e-12,0.9997719,3609.297,3498.0469,3672.9163,4.2464,4.0939,4.3944,-0.4213,-0.7604,-0.3334,493.62,382.8406,558.4809,2.0344,1.9459,2.0936,1.3365,1.2767,1.3763,0.7819,0.743,0.8046,b'PHOENIX',0.35391137722256427,0.002409829132646415,699.4609190135671,0,False
8223,1636148068921376768,b'Gaia DR3 3326702142145894784',3326702142145894784,538966846,2016.0,100.02010737772784,0.021868726,9.579614093969385,0.019058596,1.423430410063449,0.02251623,63.21797,4.34778,-2.5303633179939005,0.030069968,-3.5355980852014097,0.024727073,0.035490308,0.008262922,0.19341546,0.30988392,-0.22939767,0.31625876,-0.052527186,0.04030956,0.097419664,-0.03221216,226,226,224,2,0.47539058,1213.3148,0.17255014,38.976738,31,False,1.7378113,,,,,,,,26,15,0.04237354,28,7,1,0.044740736,97.70209,0,0,1.0212677,,,,,,,,,False,219,760345.9410633417,294.38144,2582.8596,10.9848385,26,545794.5611827454,393.85092,1385.7897,10.995969,24,329334.99855248013,149.11964,2208.5286,10.953801,1.1509624,0.0,0.0,0.0,0.0,0.0,0.042167664,0.011130333,0.03103733,-4.741448,15.988265,1.0,8.0,0.0,8.0,26.262957,3.6224706,0.0,929.4048,107.77144,11500.0,5.0,0.0,555.0,,,,10.914245,0.015882874,7.0,,b'NOT_AVAILABLE',203.11664389532478,1.8574011219674755,100.16293109573115,-13.506863760870898,False,False,0,True,True,False,False,False,True,True,False,1.03448235e-13,5.167187e-13,0.99986035,9660.135,9651.257,9762.956,4.1885,4.1799,4.1958,-1.1618,-1.2905,-1.0397,712.5896,703.591,727.3708,0.0946,0.0921,0.1069,0.0908,0.0884,0.1026,0.0482,0.0469,0.0545,b'A',0.35510155591345516,0.00042036206563923826,702.5281973253791,0,False
8338,1636148068921376768,b'Gaia DR3 3326692654562613376',3326692654562613376,1538740830,2016.0,100.30539707790348,0.054925498,9.530616692303656,0.049259473,1.322692399442666,0.057266474,23.09715,4.347618,-2.3116287544904996,0.065406285,-3.6821401119869925,0.053497177,0.3901806,-0.31991333,-0.33723605,-0.2666556,-0.471101,-0.21274324,-0.500939,0.13049364,0.24298896,0.081859104,193,0,193,0,1.297209,231.17786,0.1367414,1.2634287,31,False,1.2367269,,,,,,,,23,14,0.09734386,23,9,0,0.012668263,41.533394,0,0,1.0658273,0.30660132,0.21307172,0.4826363,0.8388392,-94.38241,-10.411826,-19.35891,-38.320984,False,174,6851.69690617076,13.403198,511.19867,16.097872,16,1053.5462936482274,19.0505,55.302814,17.781908,14,9506.429183557095,72.46978,131.17784,14.802852,1.5412204,0.0,1.0,0.0,1.0,0.0,2.9790564,1.6840363,1.2950201,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.28886518569342,2.085267803142763,100.45516545307045,-13.535424963662047,False,False,0,False,False,False,True,False,False,True,False,1.0446593e-13,1.0612107e-12,0.99976176,,,,,,,,,,,,,,,,,,,,,,,0.35716689979572175,0.0021239026423154057,756.0336782923703,0,False
8388,1636148068921376768,b'Gaia DR3 3326702210865367936',3326702210865367936,1811138296,2016.0,100.11548410923295,0.06712769,9.533223156978599,0.06236953,1.3576325407113818,0.079343505,17.110823,4.3012676,-2.0093724379165345,0.09559423,-3.8030679728508128,0.08066455,-0.24325469,0.14509445,0.021146528,-0.061703302,-0.3333738,-0.13172342,-0.08607234,0.31058133,-0.047688022,-0.45921844,188,8,186,2,0.11685037,191.36046,0.10224279,0.31237945,31,False,1.3006349,,,,,,,,22,14,0.14971317,23,6,0,0.011346764,75.43571,0,0,1.004303,,,,,,,,,False,186,3233.1934963111553,5.88093,549.7759,16.913288,21,731.6607261448207,17.202435,42.532394,18.177769,21,3764.6647813024283,23.6718,159.03584,15.808579,1.3906763,0.0,0.0,0.0,0.0,0.0,2.3691893,1.2644806,1.1047087,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.2009422432225,1.9198480694518885,100.26283243553416,-13.546409144876561,False,False,0,False,False,False,True,False,True,True,False,1.4337678e-13,2.1697897e-12,0.99648726,3629.6501,3614.4326,3651.3884,4.1341,4.0844,4.1866,-0.4976,-0.5787,-0.3886,613.8315,592.4707,633.3846,0.8851,0.8628,0.9069,0.5949,0.5798,0.6097,0.3567,0.348,0.3653,b'MARCS',0.3580395998495999,0.0019748705725652132,736.5763341795071,0,False
8404,1636148068921376768,b'Gaia DR3 3326689768344207488',3326689768344207488,1232727431,2016.0,100.26457027550151,0.014361898,9.52176194653845,0.01253349,1.409498508253922,0.015804404,89.18391,3.8394635,-1.816099390114804,0.01813929,-3.3827893005700687,0.01445636,0.17296797,-0.2131243,-0.113247424,-0.073738925,-0.3452097,-0.0035797656,-0.3122492,-0.027225,0.12347629,-0.10957442,204,204,203,1,1.3739654,337.91245,0.07458232,5.741984,31,True,1.5379612,,,,,,,,24,16,0.025383094,25,9,0,0.034324847,101.971504,0,0,1.0681115,,,,,,,,,False,193,176341.33550545038,239.2387,737.0937,12.571482,24,91661.92565300853,422.14297,217.1348,12.93307,24,122183.34820635832,458.9808,266.20578,12.030365,1.2126781,0.0,0.0,0.0,1.0,0.0,0.9027052,0.36158848,0.5411167,19.602396,9.162998,1.0,9.0,3.0,7.0,17.221163,9.270151,0.0,784.55426,73.43773,5250.0,4.5,-0.75,111.0,,,,11.800994,0.021544976,6.0,,b'VARIABLE',203.27835134237716,2.0454032445161685,100.41452637080553,-13.547197389119859,False,False,0,False,False,False,True,False,False,True,False,1.02804375e-13,5.1350265e-13,0.9999226,,,,,,,,,,,,,,,,,,,,,,,0.3583126690381275,0.0014729962025355429,709.4721946451676,0,True
8408,1636148068921376768,b'Gaia DR3 3326689871423794688',3326689871423794688,704370419,2016.0,100.19684838961241,0.11518859,9.519190867038846,0.1085413,1.3461176735110099,0.1426234,9.438267,4.066193,-1.6812411340982034,0.15481894,-3.7023445617012505,0.12352384,-0.12672043,0.06606579,-0.1267418,0.07555112,-0.41422343,-0.038266707,-0.23617187,0.32628366,-0.07337201,-0.33013478,213,0,210,3,1.3620356,249.14426,0.4201564,1.9251208,31,False,1.240799,,,,,,,,25,14,0.23123091,26,9,0,0.0338683,106.29119,0,0,1.0663531,0.26416436,0.22906119,0.43771338,0.82515395,-69.99671,22.743212,-26.633991,-40.806892,False,201,1384.6434587927536,2.0496144,675.56287,17.834023,22,202.88438920911275,12.40023,16.36134,19.570421,19,1873.7461638780735,16.825483,111.36359,16.566118,1.4997584,0.0,1.0,0.0,0.0,0.0,3.004303,1.7363987,1.2679043,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.2501160377727,1.9848132234982274,100.34619860059588,-13.554615451014081,False,False,0,False,False,False,False,False,True,True,False,2.4571293e-13,5.2071216e-13,0.9998378,3388.0935,3374.0464,3411.502,4.156,4.1315,4.1935,0.1594,0.1346,0.1905,662.9907,651.8643,674.494,1.1554,1.1056,1.2079,0.716,0.6849,0.7496,0.5072,0.4873,0.53,b'MARCS',0.35835454982890547,0.0016071579109250796,742.87710478665,0,True
8422,1636148068921376768,b'Gaia DR3 3326702073426418432',3326702073426418432,680099734,2016.0,100.02062824836689,0.0764264,9.57515791667795,0.07286961,1.4501141909705482,0.089270465,16.244053,4.4385023,-2.4633842831060457,0.104437225,-3.6921594035652876,0.095474266,-0.24610917,0.12349388,0.023330081,0.22590528,-0.38330784,0.15565634,-0.16464436,0.13725863,0.12661873,-0.34029996,203,0,203,0,0.695585,221.61916,0.15502025,0.5549353,31,False,1.2895222,,,,,,,,24,16,0.16172896,25,7,0,0.08169199,102.26109,0,0,1.0334548,0.22751914,0.2748572,0.3452804,0.8666926,-76.12089,31.991907,-25.210247,-40.367767,False,202,2612.2866639006947,13.96129,187.10925,17.144815,25,555.0933104441253,16.08611,34.507618,18.477627,25,3125.9536674967335,45.026222,69.42518,16.010439,1.4091283,0.0,1.0,0.0,0.0,0.0,2.467188,1.3328114,1.1343765,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.1208440816399,1.8558205321031187,100.16378420616527,-13.511272074540987,False,False,0,True,False,False,False,False,True,True,False,1.5528914e-13,3.4626486e-11,0.9982583,3552.5168,3549.2947,3558.642,4.2022,4.1627,4.2448,-0.4011,-0.4405,-0.3567,591.2994,570.2119,612.5265,0.8252,0.8021,0.8496,0.5467,0.5315,0.563,0.3383,0.3294,0.3478,b'MARCS',0.3585649566324409,0.005802685798580633,689.6008646951515,0,False
8434,1636148068921376768,b'Gaia DR3 3326949875859793024',3326949875859793024,278617060,2016.0,100.0499797930148,0.07177316,10.195996306153356,0.06676038,1.4912083554432196,0.08837114,16.87438,3.8160357,-1.6239814152949446,0.09045813,-3.4532321597823987,0.07067906,-0.2682934,0.28591844,-0.036463246,0.124355406,-0.45329905,-0.039124932,-0.25549346,0.30495062,0.07133052,-0.17257355,230,0,229,1,-1.2517602,207.60698,0.0,0.0,31,False,1.2707834,,,,,,,,26,15,0.12907775,26,7,0,0.03348069,103.26808,0,0,0.9399886,0.31165025,0.25302795,0.4348179,0.83301896,-52.12737,26.678768,-28.971472,-40.02755,False,227,2615.2674542309146,4.7482944,550.7804,17.143576,25,506.34513394819703,12.6972885,39.87821,18.577425,25,3259.2936508550956,18.43117,176.83597,15.965087,1.4398676,0.0,2.0,0.0,1.0,0.0,2.612338,1.4338493,1.1784887,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.58151814638885,2.165275997715297,100.14800810541458,-12.889950487976469,False,False,0,False,False,False,True,False,False,True,False,5.4336006e-13,7.022298e-12,0.99861324,3467.648,3463.7039,3472.7632,4.023,4.0105,4.0436,-0.545,-0.5658,-0.5172,569.5759,558.3858,580.6171,0.9315,0.9117,0.949,0.6072,0.5943,0.6187,0.3865,0.3787,0.3933,b'MARCS',0.35890523885629944,0.0019712687917243215,670.5971009012876,0,False
8447,1636148068921376768,b'Gaia DR3 3326955270338653696',3326955270338653696,1633859635,2016.0,100.20790004814168,0.028251331,10.236058811914742,0.027157044,1.4792116888567441,0.033396907,44.291878,3.8135514,-1.4681607056759793,0.032133576,-3.519613535649213,0.026473073,-0.079985216,-0.06475068,-0.30436212,0.1878009,-0.45845357,0.041039836,-0.41247827,0.29327643,0.11152537,-0.16134295,194,0,192,2,0.1073465,190.96803,0.0,0.0,31,False,1.3890251,,,,,,,,22,16,0.047446843,24,10,0,0.16566923,2.6046498,0,0,1.0037706,0.32548913,0.19378397,0.4879238,0.82178414,-72.8861,7.6043987,-24.633423,-39.35668,False,194,17099.500861560828,89.6339,190.77046,15.104908,23,6034.264786064085,123.02179,49.050373,15.886981,22,16460.55784575585,244.79779,67.24145,14.206784,1.315525,0.0,0.0,0.0,0.0,0.0,1.6801968,0.782073,0.89812374,71.647354,8.035718,2.0,6.0,2.0,6.0,2.69645,,,963.96606,,4250.0,3.0,-1.5,111.0,,,,13.80801,0.10173815,5.0,,b'VARIABLE',202.61687026434316,2.3218373719481282,100.30406646229218,-12.838839215817806,False,False,0,False,False,False,True,False,True,True,False,1.07653815e-13,2.4322343e-11,0.99944246,4572.9834,4550.6147,4594.645,4.1479,4.1439,4.1542,-0.5369,-0.5664,-0.5074,604.681,594.4578,613.7356,1.0932,1.0645,1.1194,0.8218,0.7994,0.8422,0.4421,0.4299,0.4533,b'MARCS',0.3591766415162445,0.005691322404788672,676.0357611647064,0,False
8522,1636148068921376768,b'Gaia DR3 3326955373417876352',3326955373417876352,209240900,2016.0,100.18695332498861,0.07114106,10.23648680766488,0.066678986,1.3767663689810583,0.08089837,17.018469,3.7547116,-1.7227405850340585,0.08052615,-3.3361690455992488,0.06708463,-0.15431261,-0.075779505,-0.2155885,0.2466732,-0.36768338,0.17642285,-0.3120785,0.12845497,-0.03497668,-0.13768546,188,0,187,1,-1.1596683,167.78505,0.0,1.4897024e-15,31,False,1.2834675,,,,,,,,22,15,0.11790388,24,9,0,0.022819793,103.76526,0,0,0.9380434,0.30800542,0.24100615,0.47087437,0.8291161,-87.11913,22.02317,-21.934233,-40.159595,False,188,3001.8825906699954,4.114347,729.6134,16.993883,22,605.1229801282188,12.1377735,49.85453,18.383934,22,3642.0365308429323,18.209017,200.0128,15.844535,1.414832,0.0,0.0,0.0,0.0,0.0,2.5393991,1.3900509,1.1493483,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.60707265813014,2.3036919759061028,100.2829480420327,-12.839901211276876,False,False,0,False,False,False,True,False,True,True,False,1.2204201e-13,8.868395e-13,0.99885,3556.8726,3550.4482,3566.0188,4.1396,4.0971,4.2034,-0.3801,-0.427,-0.3082,581.9452,560.898,599.1364,0.9028,0.8837,0.9217,0.5964,0.5838,0.6091,0.3705,0.363,0.3778,b'MARCS',0.3607085452466621,0.001488097943126016,726.3396481278793,0,True
8666,1636148068921376768,b'Gaia DR3 3326706437113191552',3326706437113191552,1616306106,2016.0,99.9306233159289,0.04118102,9.648387067719097,0.040224124,1.3610022597926812,0.051256478,26.552786,4.203089,-1.799733862241105,0.051068045,-3.798278221239538,0.045888744,-0.06190462,-0.09704697,-0.04872007,0.06436966,-0.41316864,0.050687976,-0.25450504,0.09560379,0.22303951,-0.15335087,197,0,197,0,0.32199895,205.82544,0.0276368,0.051671337,31,False,1.3256277,,,,,,,,24,17,0.07351311,24,9,0,0.03900239,92.17257,0,0,1.0147318,0.28766453,0.16492304,0.40026277,0.8711154,-90.959595,16.406315,-21.978935,-39.695263,False,195,6964.779259580717,14.147461,492.2989,16.0801,23,1866.589493233636,21.64571,86.233696,17.160921,23,7641.232556158964,37.109222,205.91196,15.039987,1.365129,0.0,0.0,0.0,0.0,0.0,2.1209345,1.080822,1.0401125,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.015085260301,1.81038855695719,100.06742317074172,-13.444515047285993,False,False,0,False,False,False,False,False,True,True,False,1.2558482e-13,9.0658763e-13,0.9976672,3902.787,3884.1936,3912.9734,4.0782,4.041,4.1366,0.1147,0.076,0.1432,643.8539,606.1906,668.9178,0.8234,0.7929,0.8461,0.5704,0.5487,0.5863,0.328,0.316,0.3369,b'MARCS',0.36320552220378033,0.0022054411022749926,734.752637480799,0,True
8795,1636148068921376768,b'Gaia DR3 3326694647427491328',3326694647427491328,972189280,2016.0,100.45547600622056,0.041932974,9.596955824502455,0.0432072,1.4230043430881127,0.055951357,25.432882,4.3123264,-1.5488479330738216,0.05554563,-4.024577927394925,0.046391003,0.08884612,-0.09512816,-0.03518002,-0.041282807,-0.56383616,-0.16258435,-0.05480891,0.24505395,-0.024606371,-0.14393704,195,0,193,2,-0.29726663,188.8909,0.0,0.0,31,False,1.4191172,,,,,,,,22,15,0.07962657,26,9,0,0.006850962,89.85528,0,0,0.98294544,0.40195096,0.1781885,0.55812675,0.86953473,-75.41778,-8.675516,-24.732689,-39.596134,False,191,6649.355557803638,3.770762,1763.3984,16.130419,25,2539.7314125035223,13.141477,193.26073,16.826572,26,5861.930220307606,15.054526,389.3799,15.327794,1.2635303,0.0,1.0,0.0,0.0,0.0,1.4987783,0.69615364,0.8026247,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.29738259138807,2.2472257248588776,100.60191911335076,-13.45835795160336,False,False,0,True,False,False,False,False,True,True,False,1.03506843e-13,5.175138e-13,0.999853,4422.2495,4407.049,4437.1416,4.5227,4.509,4.5337,-0.1065,-0.1382,-0.0773,707.7105,697.9646,720.5979,0.2399,0.2183,0.2628,0.1798,0.1636,0.1971,0.0952,0.0866,0.1043,b'PHOENIX',0.36559862907946195,0.0006157066841328249,702.7385438823497,0,False
8820,1636148068921376768,b'Gaia DR3 3326689802704312192',3326689802704312192,1024584598,2016.0,100.20875767255087,0.13292043,9.511065523930053,0.12518066,1.3099861760520424,0.15441066,8.48378,4.049736,-1.7279998452299266,0.16649954,-3.6625644034995126,0.13861494,-0.12963222,0.11496623,-0.24751258,0.07855933,-0.41592032,0.018900229,-0.3795275,0.15525045,0.04664365,-0.2162452,207,0,205,2,2.7633207,288.88986,0.5494457,2.9527416,31,False,1.2139714,,,,,,,,24,15,0.24369101,25,10,0,0.025465699,176.16684,0,0,1.1395591,0.26754275,0.20435672,0.41265967,0.8224643,-60.650993,15.872705,-28.07048,-40.0427,False,198,1277.718724354447,2.1138604,604.448,17.921278,21,139.88586574924793,10.558139,13.249103,19.974108,21,1860.7478381130754,7.7595744,239.80025,16.573677,1.5657856,0.0,0.0,0.0,0.0,0.0,3.4004307,2.0528297,1.3476009,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.26271702997406,1.991549881048622,100.35885476393992,-13.561868122415564,False,False,0,False,False,False,False,False,False,True,False,2.5046902e-13,5.1000615e-13,0.9999956,3559.7793,3551.4016,3576.433,4.1016,4.0646,4.1442,-0.4152,-0.5039,-0.3315,445.1517,433.8604,458.2931,3.4897,3.4385,3.5416,2.1767,2.1435,2.2116,1.3607,1.3444,1.377,b'MARCS',0.36601891589881774,0.0017962441901808242,763.366834155258,0,True
